发文日期|来源|索引号|分类|名称|文号|内容|爬取时间
2023-07-10|重庆局|bm56000001/2023-00007774|行政监管措施|关于对华创期货有限责任公司采取责令改正措施的决定||华创期货有限责任公司：经查，你公司私募资产管理业务存在以下违规问题：一是私募资产管理业务主要业务人员和相关管理人员收入递延支付机制不合理，个别人员收入实际递延支付比例不足40%。二是未严格执行私募资产管理业务有关风险控制措施，如在2022年12月前未对管理的全部集合资产管理计划投资于同一资产的资金是否超过该资产的25%实施有效监控，2022年12月后实施的有关监控未留痕；管理的某集合资产管理计划进行债券逆回购时，个别债券的质押比例超过公司内部有关制度规定的质押比例上限。上述情形违反了《证券期货经营机构私募资产管理计划运作管理规定》（证监会公告〔2018〕31号，以下简称《运作管理规定》（2018年））第四十一条、《证券期货经营机构私募资产管理计划运作管理规定》（证监会公告〔2023〕2号，以下简称《运作管理规定》（2023年修订））第十九条以及《证券期货经营机构私募资产管理业务管理办法》（证监会令第151号，以下简称《业务管理办法》（2018年））第六十条的规定。根据《业务管理办法》（2018年）第七十八条、《证券期货经营机构私募资产管理业务管理办法》（证监会令第203号）第七十八条、《运作管理规定》（2018年）第四十二条、《运作管理规定》（2023年修订）第四十六条规定，我局决定对你公司采取责令改正的行政监管措施，并记入证券期货市场诚信档案。你公司应立即采取有效措施对上述问题进行整改，建立健全私募资产管理业务相关制度，提高合规风控水平，并对相关责任人员进行问责。你公司应在收到本决定书之日起30日内向我局提交书面整改报告。如果对本监督管理措施不服，可在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。重庆证监局2023年7月6日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008028|行政监管措施|关于对上海太和水科技发展股份有限公司采取责令改正措施的决定|沪证监决〔2023〕125号|上海太和水科技发展股份有限公司：经查，你公司（统一社会信用代码：91310116566529966T）存在以下问题：2017年至2018年，你公司承做抚州市梦湖及凤岗河水生态治理项目（以下简称“抚州项目”），于2017、2018年陆续确认抚州项目全部收入。经查，抚州项目部分水域未完成最终治理，你公司存在虚增2018年度营业收入及利润总额的情形，导致你公司招股说明书信息披露存在不真实、不准确的情形。上述行为违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款的规定。根据《上市公司信息披露管理办法》（证监会令第40号）第五十九条第一项的规定，我局决定对你公司采取责令改正的监督管理措施。你公司应强化依法合规意识，切实做好信息披露工作。你公司应当在收到本决定书之日起30日内向我局提交书面整改报告。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008025|行政监管措施|关于对何文辉采取出具警示函措施的决定|沪证监决〔2023〕124号|何文辉：经查，上海太和水科技发展股份有限公司（以下简称“太和水”）存在以下问题：2017年至2018年，太和水承做抚州市梦湖及凤岗河水生态治理项目（以下简称“抚州项目”），于2017、2018年陆续确认抚州项目全部收入。经查，抚州项目部分水域未完成最终治理，太和水存在虚增2018年度营业收入及利润总额的情形，导致太和水招股说明书信息披露存在不真实、不准确的情形。上述行为违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款的规定。你作为太和水董事长，未勤勉尽责，对太和水上述行为负有责任，违反了《上市公司信息披露管理办法》（证监会令第40号）第三条、第五十八条第一款、第三款的规定。根据《上市公司信息披露管理办法》（证监会令第40号）第五十九条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008024|行政监管措施|关于对徐小娜采取出具警示函措施的决定|沪证监决〔2023〕123号|徐小娜：经查，上海太和水科技发展股份有限公司（以下简称“太和水”）存在以下问题：2017年至2018年，太和水承做抚州市梦湖及凤岗河水生态治理项目（以下简称“抚州项目”），于2017、2018年陆续确认抚州项目全部收入。经查，抚州项目部分水域未完成最终治理，太和水存在虚增2018年度营业收入及利润总额的情形，导致太和水招股说明书信息披露存在不真实、不准确的情形。上述行为违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款的规定。你作为太和水时任总经理，未勤勉尽责，对太和水上述行为负有责任，违反了《上市公司信息披露管理办法》（证监会令第40号）第三条、第五十八条第一款、第三款的规定。根据《上市公司信息披露管理办法》（证监会令第40号）第五十九条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008023|行政监管措施|关于对姜伟采取出具警示函措施的决定|沪证监决〔2023〕122号|姜伟：经查，上海太和水科技发展股份有限公司（以下简称“太和水”）存在以下问题：2017年至2018年，太和水承做抚州市梦湖及凤岗河水生态治理项目（以下简称“抚州项目”），于2017、2018年陆续确认抚州项目全部收入。经查，抚州项目部分水域未完成最终治理，太和水存在虚增2018年度营业收入及利润总额的情形，导致太和水招股说明书信息披露存在不真实、不准确的情形。上述行为违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款的规定。你作为太和水财务总监，未勤勉尽责，对太和水上述行为负有责任，违反了《上市公司信息披露管理办法》（证监会令第40号）第三条、第五十八条第一款、第三款的规定。根据《上市公司信息披露管理办法》（证监会令第40号）第五十九条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008007|行政监管措施|关于对曹伟春采取出具警示函措施的决定|沪证监决〔2023〕121号|曹伟春：经查，上海凤凰企业（集团）股份有限公司（以下简称“公司”）存在以下问题：1.合并报表日基准选定错误。2015年，公司通过发行股份的方式收购江苏美乐投资有限公司持有的江苏华久辐条制造有限公司（以下简称“华久辐条”），于12月9日取得华久辐条控制权，并由此形成商誉38,483.62万元。公司在2015年年度报告编制时直接引用华久辐条2015年12月31日资产负债表，未将华久辐条自发生控制权转移至2015年12月31日的经营状况纳入公司2015年度合并利润表核算，导致公司披露的2015年年度报告中利润总额少计127万元，商誉少计106.50万元。上述行为违反了《上市公司信息披露管理办法》（证监会令40号）第二条第一款的规定。2.商誉减值测试过程存在会计差错。在2018年进行商誉减值测试时，资产组确认过程中未包含对合并对价的后续计量，在采用未来收益法评估华久辐条商誉所在资产组可收回金额时，华久辐条未来销售费用预测中未剔除不包含在资产组业务的有关费用，结合2015年商誉原值少确认，截止2018年12月31日，华久幅条商誉减值准备应补计提897.79万元，导致公司2018年合并财务报表利润总额多计897.79万元，导致公司2019年、2020年及2021年合并财务报表所有者权益均多计897.79万元。在2022年进行减值测试时，资产组确认过程中未包含对合并对价的后续计量，在采用公允价值减处置费用评估华久辐条商誉所在资产组的可收回金额时，对无形资产的评估折现系数计算存在错误，在建工程评估存在错误，结合以前年度影响，截止2022年12月31日，华久辐条商誉减值应冲回409.78万元，公司2022年合并财务报表利润总额少计409.78万元。上述行为违反了《上市公司信息披露管理办法》（证监会令40号）第二条第一款、《上市公司信息披露管理办法》（证监会令182号）第三条第一款的规定。你自2013年6月起担任公司财务负责人，未能忠实、勤勉地履行职责，对上述情况负有责任，违反了《上市公司信息披露管理办法》（证监会令40号）第三条，《上市公司信息披露管理办法》（证监会令182号）第四条，根据《上市公司信息披露管理办法》（证监会令40号）第五十八条第一款、第三款、第五十九条第三项、《上市公司信息披露管理办法》（证监会令182号）第五十一条第一款、第三款、第五十二条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008006|行政监管措施|关于对郭建新采取出具警示函措施的决定|沪证监决〔2023〕120号|郭建新：经查，上海凤凰企业（集团）股份有限公司（以下简称“公司”）存在定期报告中以下问题：1.商誉减值测试过程存在会计差错。公司在对收购华久辐条形成的商誉进行减值测试时存在会计差错。在2018年进行商誉减值测试时，资产组确认过程中未包含对合并对价的后续计量，在采用未来收益法评估华久辐条商誉所在资产组可收回金额时，华久辐条未来销售费用预测中未剔除不包含在资产组业务的有关费用，结合2015年商誉原值少确认，截止2018年12月31日，华久幅条商誉减值准备应补计提897.79万元，导致公司2018年合并财务报表利润总额多计897.79万元，导致公司2019年、2020年及2021年合并财务报表所有者权益均多计897.79万元。在2022年进行减值测试时，资产组确认过程中未包含对合并对价的后续计量，在采用公允价值减处置费用评估华久辐条商誉所在资产组的可收回金额时，对无形资产的评估折现系数计算存在错误，在建工程评估存在错误，结合以前年度影响，截止2022年12月31日，华久辐条商誉减值应冲回409.78万元，公司2022年合并财务报表利润总额少计409.78万元。上述行为违反了《上市公司信息披露管理办法》（证监会令40号）第二条第一款、《上市公司信息披露管理办法》（证监会令182号）第三条第一款的规定。2.临时报告、定期报告中委托贷款展期情况披露存在错误。2022年8月，公司在临时公告《上海凤凰企业（集团）股份有限公司关于全资子公司华久辐条对外财务资助展期的公告》（2022-050）中披露“公司拟对本委托贷款予以展期。展期的委托贷款总金额为2,800.00万元”，公司在2022年定期报告中披露“2022年8月，公司对上述委托贷款予以展期，展期总金额为2,800.00万元”。经查，2021年8月、11月华久辐条分别向镇江裕久智能装备股份有限公司（以下简称“裕久智能”）发放了两笔委托贷款，贷款金额分别为2000万元和800万元，贷款期限均为12个月。2022年8月，华久辐条与裕久智能办理了2000万元委托贷款展期手续。2022年11月，800万元委托贷款到期但未能办理展期手续，出现逾期。公司未及时披露上述情况，迟至2023年6月14日披露上述800万元贷款未能办理展期手续，已出现逾期的进展。公司在2022年年度报告中将已逾期800万元委托贷款披露为已展期，存在错误。上述行为违反了《上市公司信息披露管理办法》（证监会令182号）第三条第一款的规定。你于2018年1月开始担任公司总经理，未能忠实、勤勉地履行职责，对上述情况负有责任，违反了《上市公司信息披露管理办法》（证监会令40号）第三条，《上市公司信息披露管理办法》（证监会令182号）第四条，根据《上市公司信息披露管理办法》（证监会令40号）第五十八条第一款、第三款、第五十九条第三项、《上市公司信息披露管理办法》（证监会令182号）第五十一条第一款、第二款、第三款、第五十二条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008005|行政监管措施|关于对胡伟采取出具警示函措施的决定|沪证监决〔2023〕119号|胡伟：经查，上海凤凰企业（集团）股份有限公司（以下简称“公司”）在2022年年度报告中委托贷款展期情况披露存在错误。2022年8月，公司在临时公告《上海凤凰企业（集团）股份有限公司关于全资子公司华久辐条对外财务资助展期的公告》（2022-050）中披露“公司拟对本委托贷款予以展期。展期的委托贷款总金额为2,800.00万元”，公司在2022年定期报告中披露“2022年8月，公司对上述委托贷款予以展期，展期总金额为2,800.00万元”。经查，2021年8月、11月华久辐条分别向镇江裕久智能装备股份有限公司（以下简称“裕久智能”）发放了两笔委托贷款，贷款金额分别为2000万元和800万元，贷款期限均为12个月。2022年8月，华久辐条与裕久智能办理了2000万元委托贷款展期手续。2022年11月，800万元委托贷款到期但未能办理展期手续，出现逾期。公司在2022年年度报告中将已逾期800万元委托贷款披露为已展期，存在错误。上述行为违反了《上市公司信息披露管理办法》（证监会令182号）第三条第一款的规定。你于2023年1月起担任公司董事长，未能忠实、勤勉地履行职责，对上述情况负有责任，违反了《上市公司信息披露管理办法》第四条，根据《上市公司信息披露管理办法》第五十一条第一款、第五十二条第三项的规定的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008004|行政监管措施|关于对上海凤凰企业（集团）股份有限公司采取出具警示函措施的决定|沪证监决〔2023〕118号|上海凤凰企业（集团）股份有限公司：经查，你公司存在以下问题：1.合并报表日基准选定错误。2015年，你公司通过发行股份的方式收购江苏美乐投资有限公司持有的江苏华久辐条制造有限公司（以下简称“华久辐条”），于12月9日取得华久辐条控制权，并由此形成商誉38,483.62万元。你公司在2015年年度报告编制时直接引用华久辐条2015年12月31日资产负债表，未将华久辐条自发生控制权转移至2015年12月31日的经营状况纳入你公司2015年度合并利润表核算，导致你公司披露的2015年年度报告中利润总额少计127万元，商誉少计106.50万元。上述行为违反了《上市公司信息披露管理办法》（证监会令40号）第二条第一款的规定。2.商誉减值测试过程存在会计差错。你公司在对收购华久辐条形成的商誉进行减值测试时存在会计差错。在2018年进行商誉减值测试时，资产组确认过程中未包含对合并对价的后续计量，在采用未来收益法评估华久辐条商誉所在资产组可收回金额时，华久辐条未来销售费用预测中未剔除不包含在资产组业务的有关费用，结合2015年商誉原值少确认，截止2018年12月31日，华久幅条商誉减值准备应补计提897.79万元，导致你公司2018年合并财务报表利润总额多计897.79万元，导致你公司2019年、2020年及2021年合并财务报表所有者权益均多计897.79万元。在2022年进行减值测试时，资产组确认过程中未包含对合并对价的后续计量，在采用公允价值减处置费用评估华久辐条商誉所在资产组的可收回金额时，对无形资产的评估折现系数计算存在错误，在建工程评估存在错误，结合以前年度影响，截止2022年12月31日，华久辐条商誉减值应冲回409.78万元，你公司2022年合并财务报表利润总额少计409.78万元。上述行为违反了《上市公司信息披露管理办法》（证监会令40号）第二条第一款、《上市公司信息披露管理办法》（证监会令182号）第三条第一款的规定。3.临时报告、定期报告中委托贷款展期情况披露存在错误。2022年8月，你公司在临时公告《上海凤凰企业（集团）股份有限公司关于全资子公司华久辐条对外财务资助展期的公告》（2022-050）中披露“公司拟对本委托贷款予以展期。展期的委托贷款总金额为2,800.00万元”，你公司在2022年定期报告中披露“2022年8月，公司对上述委托贷款予以展期，展期总金额为2,800.00万元”。经查，2021年8月、11月华久辐条分别向镇江裕久智能装备股份有限公司（以下简称“裕久智能”）发放了两笔委托贷款，贷款金额分别为2000万元和800万元，贷款期限均为12个月。2022年8月，华久辐条与裕久智能办理了2000万元委托贷款展期手续。2022年11月，800万元委托贷款到期但未能办理展期手续，出现逾期。你公司未及时披露上述情况，迟至2023年6月14日披露上述800万元贷款未能办理展期手续，已出现逾期的进展。你公司在2022年年度报告中将已逾期800万元委托贷款披露为已展期，存在错误。上述行为违反了《上市公司信息披露管理办法》（证监会令182号）第三条第一款的规定。根据《上市公司信息披露管理办法》（证监会令40号）第五十九条第三项、《上市公司信息披露管理办法》（证监会令182号）第五十二条第三项规定，我局决定对你公司采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
2023-07-10|上海局|bm56000001/2023-00008003|行政监管措施|关于对席德华采取出具警示函措施的决定|沪证监决〔2023〕117号|席德华：经查，上海凤凰企业（集团）股份有限公司（以下简称“公司”）存在合并报表日基准选定错误。2015年，公司通过发行股份的方式收购江苏美乐投资有限公司持有的江苏华久辐条制造有限公司（以下简称“华久辐条”），于12月9日取得华久辐条控制权，并由此形成商誉38,483.62万元。公司在2015年年度报告编制时直接引用华久辐条2015年12月31日资产负债表，未将华久辐条自发生控制权转移至2015年12月31日的经营状况纳入公司2015年度合并利润表核算，导致公司披露的2015年年度报告中利润总额少计127万元，商誉少计106.50万元。上述行为违反了《上市公司信息披露管理办法》（证监会令40号）第二条第一款的规定。你于2016年2月至2017年3月担任公司总经理，未能忠实、勤勉地履行职责，对上述情况负有责任，违反了《上市公司信息披露管理办法》第三条，根据《上市公司信息披露管理办法》第五十八条第一款、第三款、第五十九条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年7月10日|2024-12-02 09:14:32
