发文日期|来源|索引号|分类|名称|文号|内容|爬取时间
2023-09-12||bm56000001/2023-00010570|行政监管措施|关于对上海张创投资管理有限公司采取出具警示函措施的决定|沪证监决〔2023〕222号|上海张创投资管理有限公司：经查，你公司（上海张创投资管理有限公司,统一社会信用代码：91310109MA1G5D9R4K）在开展私募基金业务中，挪用基金财产。上述行为违反了《私募投资基金监督管理暂行办法》（证监会令第105号）第二十三条第（四）项的规定。根据《私募投资基金监督管理暂行办法》第三十三条的规定，现决定对你公司采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00010568|行政监管措施|关于对邵明安采取出具警示函措施的决定|沪证监决〔2023〕226号|邵明安：经查，建元信托股份有限公司（原安信信托股份有限公司，以下简称“安信信托”或“公司”）存在以下问题：1.重大合同未按规定披露。2014年以来，公司在开展信托业务过程中，存在与部分信托受益人签订信托受益权转让协议、受益权转让合同、业务合作协议等情况。公司未在临时公告中及时披露，亦未在2015年至2018年年度报告及2015年至2019年半年度报告中进行披露，直至2019年11月12日，公司在对交易所问询函的回复公告中才首次披露存在上述远期受让等形式的保底承诺，至2021年4月30日才在2020年年报中披露上述保底承诺合同存续金额情况。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2014〕21号）第三十二条第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2015〕24号、证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第四项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2014〕22号）第二十九条第三项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第三项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第三项的相关规定。2.对外担保未履行审议程序且未按规定披露。公司于2016年10月出具《担保函》，约定在投保人无法如期履行受让义务时承担不可撤销的连带责任，所涉担保本金7亿元。2021年4月上述担保义务解除。公司未就该事项履行董事会、股东大会审议程序,未在临时公告中披露，亦未在2016年至2020年的年度报告及2017年至2020年半年度报告中披露。上述行为不符合《关于规范上市公司对外担保行为的通知》（证监发〔2005〕120号）第一条第一项和第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第二项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第二项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第十七项的相关规定。3.重大诉讼未按规定披露。2019年，公司作为被告因签订受益权转让协议、受益权转让合同等涉诉。但公司未及时披露上述诉讼事项，亦未在2019年半年度报告中披露，直至2019年11月16日、2019年12月17日、2020年4月30日才陆续披露。2019年、2020年、2021年1月，公司作为原告涉诉。公司未及时披露上述诉讼事项，亦未在2019年年度报告及2019年、2020年半年度报告中披露，直至2021年4月30日才在2020年年度报告中披露涉诉金额。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第三十六条第一款、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2017〕18号）第三十四条第一款的相关规定，上述行为违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第五项、第三十条第一款、第三十条第二款第十项的相关规定。4.主要资产被质押、冻结未按规定披露。2019年至2020年3月，公司多笔资产被质押或冻结。公司未及时披露上述资产受限情况，亦未在2019年半年度报告、年度报告中完整、准确披露，直至2020年5月15日才以临时公告的形式披露资产质押冻结的情况。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第二十七条第三项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2017〕18号）第二十六条第三项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第十五项的相关规定。5.关联方非经营性资金占用未按规定披露。2017年12月30日，公司通过信托计划发放信托贷款5亿元，2018年1月，上述资金中2.97亿元间接转入公司原控股股东上海国之杰投资发展有限公司账户。公司于2018年12月以固有资金1.814亿元认购上述信托计划部分份额。2021年4月，公司收到上述信托份额转让款。上述行为构成关联方非经营性占用公司资金，不符合《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》（证监会公告〔2017〕16号）第一条第二项第一目，及《上市公司治理准则》（证监会公告〔2018〕29号）第七十条第二款的规定。公司未及时披露上述关联方非经营性资金占用，亦未按规定在2018年、2019年、2020年年度报告及2019年、2020年半年度报告中披露，不符合《企业会计准则第36号——关联方披露》（财会〔2006〕3号）第二条及第十条、《公开发行证券的公司信息披露编报规则第15号——财务报告的一般规定》（证监会公告〔2014〕54号）第五十二条、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第三十一条第一款的规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第二十一项、第四十八条的规定。你自2012年11月至今作为安信信托董事、2019年7月至2020年1月代为履行董事长职务、2018年10月至2019年4月代为履行总裁职务，履职过程中未勤勉尽责，对公司上述事项负有责任，违反了《上市公司信息披露管理办法》（证监会令第40号）第三条、第三十八条、第四十条、第四十四条的规定。根据《上市公司信息披露管理办法》第五十八条、第五十九条第三项规定，我局决定对你采取出具警示函的监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00010567|行政监管措施|关于对杨晓波采取出具警示函措施的决定|沪证监决〔2023〕225号|杨晓波：经查，建元信托股份有限公司（原安信信托股份有限公司，以下简称“安信信托”或“公司”）存在以下问题：1.重大合同未按规定披露。2014年以来，公司在开展信托业务过程中，存在与部分信托受益人签订信托受益权转让协议、受益权转让合同、业务合作协议等情况。公司未在临时公告中及时披露，亦未在2015年至2018年年度报告及2015年至2019年半年度报告中进行披露，直至2019年11月12日，公司在对交易所问询函的回复公告中才首次披露存在上述远期受让等形式的保底承诺，至2021年4月30日才在2020年年报中披露上述保底承诺合同存续金额情况。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2014〕21号）第三十二条第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2015〕24号、证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第四项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2014〕22号）第二十九条第三项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第三项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第三项的相关规定。2.对外担保未履行审议程序且未按规定披露。公司于2016年10月出具《担保函》，约定在投保人无法如期履行受让义务时承担不可撤销的连带责任，所涉担保本金7亿元。2021年4月上述担保义务解除。公司未就该事项履行董事会、股东大会审议程序,未在临时公告中披露，亦未在2016年至2020年的年度报告及2017年至2020年半年度报告中披露。上述行为不符合《关于规范上市公司对外担保行为的通知》（证监发〔2005〕120号）第一条第一项和第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第二项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第二项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第十七项的相关规定。你自2012年11月至2018年10月作为安信信托总裁，履职过程中未勤勉尽责，对公司上述事项负有责任，违反了《上市公司信息披露管理办法》（证监会令第40号）第三条、第三十八条、第四十条、第四十四条的规定。根据《上市公司信息披露管理办法》第五十八条、第五十九条第三项规定，我局决定对你采取出具警示函的监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00010566|行政监管措施|关于对王少钦采取出具警示函措施的决定|沪证监决〔2023〕224号|王少钦：经查，建元信托股份有限公司（原安信信托股份有限公司，以下简称“安信信托”或“公司”）存在以下问题：1.重大合同未按规定披露。2014年以来，公司在开展信托业务过程中，存在与部分信托受益人签订信托受益权转让协议、受益权转让合同、业务合作协议等情况。公司未在临时公告中及时披露，亦未在2015年至2018年年度报告及2015年至2019年半年度报告中进行披露，直至2019年11月12日，公司在对交易所问询函的回复公告中才首次披露存在上述远期受让等形式的保底承诺，至2021年4月30日才在2020年年报中披露上述保底承诺合同存续金额情况。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2014〕21号）第三十二条第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2015〕24号、证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第四项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2014〕22号）第二十九条第三项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第三项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第三项的相关规定。2.对外担保未履行审议程序且未按规定披露。公司于2016年10月出具《担保函》，约定在投保人无法如期履行受让义务时承担不可撤销的连带责任，所涉担保本金7亿元。2021年4月上述担保义务解除。公司未就该事项履行董事会、股东大会审议程序,未在临时公告中披露，亦未在2016年至2020年的年度报告及2017年至2020年半年度报告中披露。上述行为不符合《关于规范上市公司对外担保行为的通知》（证监发〔2005〕120号）第一条第一项和第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第二项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第二项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第十七项的相关规定。3.关联方非经营性资金占用未按规定披露。2017年12月30日，公司通过信托计划发放信托贷款5亿元，2018年1月，上述资金中2.97亿元间接转入公司原控股股东上海国之杰投资发展有限公司账户。公司于2018年12月以固有资金1.814亿元认购上述信托计划部分份额。2021年4月，公司收到上述信托份额转让款。上述行为构成关联方非经营性占用公司资金，不符合《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》（证监会公告〔2017〕16号）第一条第二项第一目，及《上市公司治理准则》（证监会公告〔2018〕29号）第七十条第二款的规定。公司未及时披露上述关联方非经营性资金占用，亦未按规定在2018年、2019年、2020年年度报告及2019年、2020年半年度报告中披露，不符合《企业会计准则第36号——关联方披露》（财会〔2006〕3号）第二条及第十条、《公开发行证券的公司信息披露编报规则第15号——财务报告的一般规定》（证监会公告〔2014〕54号）第五十二条、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第三十一条第一款的规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第二十一项、第四十八条的规定。你自2012年11月至2019年5月作为安信信托董事长，履职过程中未勤勉尽责，对公司上述事项负有责任，违反了《上市公司信息披露管理办法》（证监会令第40号）第三条、第三十八条、第四十条的规定。根据《上市公司信息披露管理办法》第五十八条、第五十九条第三项规定，我局决定对你采取出具警示函的监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00010564|行政监管措施|关于对建元信托股份有限公司采取出具警示函措施的决定|沪证监决〔2023〕223号|建元信托股份有限公司：经查，你公司存在以下问题：1.重大合同未按规定披露。2014年以来，你公司在开展信托业务过程中，存在与部分信托受益人签订信托受益权转让协议、受益权转让合同、业务合作协议等情况。你公司未在临时公告中及时披露，亦未在2015年至2018年年度报告及2015年至2019年半年度报告中进行披露，直至2019年11月12日，公司在对交易所问询函的回复公告中才首次披露存在上述远期受让等形式的保底承诺，至2021年4月30日才在2020年年报中披露上述保底承诺合同存续金额情况。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2014〕21号）第三十二条第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2015〕24号、证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第四项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2014〕22号）第二十九条第三项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第三项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第三项的相关规定。2.对外担保未履行审议程序且未按规定披露。你公司于2016年10月出具《担保函》，约定在投保人无法如期履行受让义务时承担不可撤销的连带责任，所涉担保本金7亿元。2021年4月上述担保义务解除。你公司未就该事项履行董事会、股东大会审议程序,未在临时公告中披露，亦未在2016年至2020年的年度报告及2017年至2020年半年度报告中披露。上述行为不符合《关于规范上市公司对外担保行为的通知》（证监发〔2005〕120号）第一条第一项和第三项、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2016〕31号、证监会公告〔2017〕17号）第四十一条第二项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2016〕32号、证监会公告〔2017〕18号）第三十九条第二项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第十七项的相关规定。3.重大诉讼未按规定披露。2019年，你公司作为被告因签订受益权转让协议、受益权转让合同等涉诉。但你公司未及时披露上述诉讼事项，亦未在2019年半年度报告中披露，直至2019年11月16日、2019年12月17日、2020年4月30日才陆续披露。2019年、2020年、2021年1月，你公司作为原告涉诉。公司未及时披露上述诉讼事项，亦未在2019年年度报告及2019年、2020年半年度报告中披露，直至2021年4月30日才在2020年年度报告中披露涉诉金额。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第三十六条第一款、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2017〕18号）第三十四条第一款的相关规定，上述行为违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第五项、第三十条第一款、第三十条第二款第十项的相关规定。4.主要资产被质押、冻结未按规定披露。2019年至2020年3月，你公司多笔资产被质押或冻结。你公司未及时披露上述资产受限情况，亦未在2019年半年度报告、年度报告中完整、准确披露，直至2020年5月15日才以临时公告的形式披露资产质押冻结的情况。上述行为不符合《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第二十七条第三项、《公开发行证券的公司信息披露内容与格式准则第3号—半年度报告的内容与格式》（证监会公告〔2017〕18号）第二十六条第三项的相关规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第十五项的相关规定。5.关联方非经营性资金占用未按规定披露。2017年12月30日，你公司通过信托计划发放信托贷款5亿元，2018年1月，上述资金中2.97亿元间接转入公司原控股股东上海国之杰投资发展有限公司账户。你公司于2018年12月以固有资金1.814亿元认购上述信托计划部分份额。2021年4月，公司收到上述信托份额转让款。上述行为构成关联方非经营性占用你公司资金，不符合《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》（证监会公告〔2017〕16号）第一条第二项第一目，及《上市公司治理准则》（证监会公告〔2018〕29号）第七十条第二款的规定。你公司未及时披露上述关联方非经营性资金占用，亦未按规定在2018年、2019年、2020年年度报告及2019年、2020年半年度报告中披露，不符合《企业会计准则第36号——关联方披露》（财会〔2006〕3号）第二条及第十条、《公开发行证券的公司信息披露编报规则第15号——财务报告的一般规定》（证监会公告〔2014〕54号）第五十二条、《公开发行证券的公司信息披露内容与格式准则第2号—年度报告的内容与格式》（证监会公告〔2017〕17号）第三十一条第一款的规定，违反了《上市公司信息披露管理办法》（证监会令第40号）第二条第一款、第十九条第一款、第二十一条第十项、第二十二条第七项、第三十条第一款、第三十条第二款第二十一项、第四十八条的规定。根据《上市公司信息披露管理办法》（证监会令第40号）第五十九条第三项的规定，现对你公司采取出具警示函的监管措施。你公司应积极采取有效措施，加强公司治理，提高信息披露质量，提升规范运作水平。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00011469|行政监管措施|关于对湘财证券股份有限公司上海金沙江路证券营业部采取出具警示函措施的决定|沪证监决〔2023〕212号|湘财证券股份有限公司上海金沙江路证券营业部：经查，我局发现你营业部存在以下情形：一是你营业部个别投资顾问向客户推介湘财证券股份有限公司代销的“云涌”系列集合资金信托计划过程中未能准确介绍相关产品信息；二是你营业部个别投资顾问存在与客户共同出资购买代销的金融产品并与客户约定分享投资收益的情形。上述情形反映出你营业部内部控制不完善、合规管理不到位，违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三条、第六条第四项的规定。根据《证券公司和证券投资基金管理公司合规管理办法》第三十二条第一款规定，我局决定对你营业部采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00011525|行政监管措施|关于对曹嬿采取出具警示函措施的决定|沪证监决〔2023〕216号|曹嬿：经查，我局发现湘财证券股份有限公司上海金沙江路证券营业部个别投资顾问存在与客户共同出资购买代销的金融产品并与客户约定分享投资收益的情形，违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三条、第六条第四项的规定。你作为该营业部员工，对上述问题负有直接责任。根据《证券公司和证券投资基金管理公司合规管理办法》第三十二条第一款规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00011524|行政监管措施|关于对翁维胤采取出具警示函措施的决定|沪证监决〔2023〕215号|翁维胤：经查，我局发现湘财证券股份有限公司上海金沙江路证券营业部个别投资顾问向客户推介湘财证券股份有限公司代销的“云涌”系列集合资金信托计划过程中,未能准确介绍相关产品信息，违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三条、第六条第四项的规定。你作为该营业部原员工，对上述问题负有直接责任。根据《证券公司和证券投资基金管理公司合规管理办法》第三十二条第一款规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00011522|行政监管措施|关于对湘财证券股份有限公司上海江宁路证券营业部采取出具警示函措施的决定|沪证监决〔2023〕213号|湘财证券股份有限公司上海江宁路证券营业部：经查，我局发现你营业部个别投资顾问向客户推介湘财证券股份有限公司代销的“云涌”系列集合资金信托计划过程中,未能准确介绍相关产品信息。上述情形反映出你营业部内部控制不完善、合规管理不到位，违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三条、第六条第四项的规定。根据《证券公司和证券投资基金管理公司合规管理办法》第三十二条第一款规定，我局决定对你营业部采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
2023-09-12||bm56000001/2023-00011521|行政监管措施|关于对阮慧宁采取出具警示函措施的决定|沪证监决〔2023〕214号|阮慧宁：经查，我局发现湘财证券股份有限公司上海江宁路证券营业部个别投资顾问向客户推介湘财证券股份有限公司代销的“云涌”系列集合资金信托计划过程中,未能准确介绍相关产品信息，违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三条、第六条第四项的规定。你作为该营业部原员工，对上述问题负有直接责任。根据《证券公司和证券投资基金管理公司合规管理办法》第三十二条第一款规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2023年9月12日|2024-12-02 08:57:24
