发文日期|来源|索引号|分类|名称|文号|内容|爬取时间
2024-04-29|上海局|bm56000001/2024-00004650|行政监管措施|关于对海通期货股份有限公司出具警示函监管措施的决定|沪证监决〔2024〕198号|海通期货股份有限公司：近期，我局在对你公司（统一社会信用代码：913100001321103596）的核查中发现，你公司未能建立并持续完善覆盖子公司及其业务的合规管理、风险管理和内部控制体系，有效贯彻落实相关合规、风险管理、内控要求，违反了《期货公司监督管理办法》（证监会令第155号）第五十一条的规定。根据《期货公司监督管理办法》第一百零九条的规定，现决定对你公司采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004649|行政监管措施|关于对时建龙采取出具警示函措施的决定|沪证监决〔2024〕188号|时建龙：经查，我局发现海通证券股份有限公司（以下简称“公司”）存在以下情形：另类投资子公司投资的个别私募基金实际投资标的超出另类投资子公司业务范围，不符合《证券公司另类投资子公司管理规范》（中证协发〔2016〕253号）第二条的规定。上述情形违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第六条的规定。你作为公司另类投资子公司时任董事长，对公司上述违规行为负有责任。根据《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三十二条第一款的规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004648|行政监管措施|关于对陈春钱采取监管谈话措施的决定|沪证监决〔2024〕183号|陈春钱：经查，我局发现海通证券股份有限公司（以下简称“公司”）存在以下情形：未审慎评估个别股票质押合约标的证券的风险，股票质押业务风险管理不审慎，未审慎评估个别股票质押合约融资资金用途，不符合《证券公司股票质押式回购交易业务风险管理指引（试行）》（中证协发〔2015〕54号）第十四条第三项、第五项，《证券公司参与股票质押式回购交易风险管理指引》（中证协发〔2018〕13号）第五条、第三十五条的规定。上述情形违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第六条、《证券公司和证券投资基金管理公司合规管理办法》（证监会令第166号修正）第六条的规定。你作为公司时任分管高级管理人员，对公司上述违规行为负有责任。根据《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三十二条第一款、《证券公司和证券投资基金管理公司合规管理办法》（证监会令第166号修正）第三十二条第一款的规定，我局决定对你采取监管谈话的措施。现要求你于2024年5月8日10:30携带有效身份证件到中国证券监督管理委员会上海监管局（地址：上海市浦东新区迎春路555号）接受监管谈话。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004647|行政监管措施|关于对余际庭采取出具警示函措施的决定|沪证监决〔2024〕189号|余际庭：经查，我局发现海通证券股份有限公司（以下简称“公司”）存在以下情形：另类投资子公司投资的个别私募基金实际投资标的超出另类投资子公司业务范围，不符合《证券公司另类投资子公司管理规范》（中证协发〔2016〕253号）第二条的规定。上述情形违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第六条的规定。你作为公司另类投资子公司时任总经理，对公司上述违规行为负有责任。根据《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三十二条第一款的规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004646|行政监管措施|关于对潘光韬采取监管谈话措施的决定|沪证监决〔2024〕182号|潘光韬：经查，我局发现海通证券股份有限公司（以下简称“公司”）存在以下情形：1.未审慎开展收益互换业务，不符合《证券公司收益互换业务管理办法》（中证协发〔2021〕276号）第三条的规定；与个别风险管理需求不足的客户开展场外期权业务，不符合《证券公司场外期权业务管理办法》（中证协发〔2020〕104号）第四条的规定。2.另类投资子公司投资的个别私募基金实际投资标的超出另类投资子公司业务范围，不符合《证券公司另类投资子公司管理规范》（中证协发〔2016〕253号）第二条的规定。上述情形违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第166号修正）第六条的规定。你作为公司时任分管高级管理人员，对公司上述违规行为负有责任。根据《证券公司和证券投资基金管理公司合规管理办法》（证监会令第166号修正）第三十二条第一款的规定，我局决定对你采取监管谈话的措施。现要求你于2024年5月8日9:30携带有效身份证件到中国证券监督管理委员会上海监管局（地址：上海市浦东新区迎春路555号）接受监管谈话。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004645|行政监管措施|关于对海通证券股份有限公司采取责令改正措施的决定|沪证监决〔2024〕180号|海通证券股份有限公司：经查，我局发现你公司存在以下情形：1.未审慎评估个别股票质押合约标的证券的风险，股票质押业务风险管理不审慎，未审慎评估个别股票质押合约融资资金用途，不符合《证券公司股票质押式回购交易业务风险管理指引（试行）》（中证协发〔2015〕54号）第十四条第三项、第五项，《证券公司参与股票质押式回购交易风险管理指引》（中证协发〔2018〕13号）第五条、第三十五条的规定。2.未审慎开展收益互换业务，不符合《证券公司收益互换业务管理办法》（中证协发〔2021〕276号）第三条的规定；与个别风险管理需求不足的客户开展场外期权业务，不符合《证券公司场外期权业务管理办法》（中证协发〔2020〕104号）第四条的规定。3.个别风险债券投资内部控制程序不健全，不符合《证券公司内部控制指引》（证监机构字〔2003〕260号）第七条第一项的规定。4.另类投资子公司投资的个别私募基金实际投资标的超出另类投资子公司业务范围，不符合《证券公司另类投资子公司管理规范》（中证协发〔2016〕253号）第二条的规定。上述情形违反了《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第六条、《证券公司和证券投资基金管理公司合规管理办法》（证监会令第166号修正）第六条的规定。根据《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号）第三十二条第一款、《证券公司和证券投资基金管理公司合规管理办法》（证监会令第166号修正）第三十二条第一款的规定，我局决定对你公司采取责令改正的监督管理措施。你公司应于收到本决定之日起30日内向我局提交书面整改报告。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004840|行政监管措施|关于对卢玉平采取出具警示函措施的决定|沪证监决〔2024〕179号|卢玉平：2023年8月，我局对上海龙宇数据股份有限公司（以下简称“公司”）进行现场检查。经查，公司存在以下问题：2022年及2023年上半年，公司存在大额关联交易未履行审议程序且未披露、部分贸易业务无商业实质的情形，导致2022年年报、2023年半年报信息披露存在虚假记载。上述行为违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款、第二十二条第一款及第二款第一项、《证券法》第八十条第一款及第二款第三项的规定。你作为公司财务总监，未勤勉尽责，对公司财务会计报告相关问题负有责任，违反了《上市公司信息披露管理办法》（证监会令第182号）第四条的规定。根据《上市公司信息披露管理办法》（证监会令第182号）第五十一条第一款、第三款、第五十二条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004839|行政监管措施|关于对张晔侃采取出具警示函措施的决定|沪证监决〔2024〕178号|张晔侃：2023年8月，我局对上海龙宇数据股份有限公司（以下简称“公司”）进行现场检查。经查，公司存在以下问题：2022年及2023年上半年，公司存在大额关联交易未履行审议程序且未披露、部分贸易业务无商业实质的情形，导致2022年年报、2023年半年报信息披露存在虚假记载。上述行为违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款、第二十二条第一款及第二款第一项、《证券法》第八十条第一款及第二款第三项的规定。你作为公司董事会秘书，未勤勉尽责，对公司临时报告相关问题负有责任，违反了《上市公司信息披露管理办法》（证监会令第182号）第四条的规定。根据《上市公司信息披露管理办法》（证监会令第182号）第五十一条第一款、第二款、第五十二条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004913|行政监管措施|关于对上海从容投资管理有限公司采取出具警示函措施的决定|沪证监决〔2024〕190号|上海从容投资管理有限公司：经查，你公司（上海从容投资管理有限公司，统一社会信用代码：91310116667822870A）在开展私募基金业务中，未按基金合同约定向个别投资者披露季度报告、年度报告，违反《私募投资基金监督管理暂行办法》（证监会令第105号）第二十四条规定。根据《私募投资基金监督管理暂行办法》第三十三条的规定，现决定对你公司采取出具警示函的监督管理措施。你公司应当加强相关法律法规的学习，强化人员合规守法意识，采取切实有效措施依法合规经营。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定之日起6个月内向有管辖权的人民法院提起诉讼。复议和诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004837|行政监管措施|关于对刘策采取出具警示函措施的决定|沪证监决〔2024〕177号|刘策：2023年8月，我局对上海龙宇数据股份有限公司（以下简称“公司”）进行现场检查。经查，公司存在以下问题：2022年及2023年上半年，公司存在大额关联交易未履行审议程序且未披露、部分贸易业务无商业实质的情形，导致2022年年报、2023年半年报信息披露存在虚假记载。上述行为违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款、第二十二条第一款及第二款第一项、《证券法》第八十条第一款及第二款第三项的规定。你作为公司总经理，未勤勉尽责，对公司上述行为负有责任，违反了《上市公司信息披露管理办法》（证监会令第182号）第四条的规定。根据《上市公司信息披露管理办法》（证监会令第182号）第五十一条、第五十二条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004836|行政监管措施|关于对徐增增采取出具警示函措施的决定|沪证监决〔2024〕176号|徐增增：2023年8月，我局对上海龙宇数据股份有限公司（以下简称“公司”）进行现场检查。经查，公司存在以下问题：2022年及2023年上半年，公司存在大额关联交易未履行审议程序且未披露、部分贸易业务无商业实质的情形，导致2022年年报、2023年半年报信息披露存在虚假记载。上述行为违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款、第二十二条第一款及第二款第一项、《证券法》第八十条第一款及第二款第三项的规定。你作为公司董事长，未勤勉尽责，对公司上述行为负有责任，违反了《上市公司信息披露管理办法》（证监会令第182号）第四条的规定。根据《上市公司信息披露管理办法》（证监会令第182号）第五十一条、第五十二条第三项的规定，我局决定对你采取出具警示函的监督管理措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004912|行政监管措施|关于对上海同量私募基金管理有限公司采取出具警示函措施的决定|沪证监决〔2024〕197号|上海同量私募基金管理有限公司：经查，你公司（上海同量私募基金管理有限公司，统一社会信用代码：91310113566567962k）在开展私募基金业务过程中存在以下事实：一、未谨慎核实投资者与投资标的的关联关系，未尽谨慎勤勉义务，违反了《私募投资基金监督管理暂行办法》（证监会令第105号）第四条第一款的规定。二、介绍外部资金参与债券发行认购或交易从而获得服务费、推介费，构成从事与私募基金管理相冲突或无关业务，不符合《关于加强私募投资基金监管的若干规定》（证监会公告〔2020〕71号）第四条的规定,违反《私募投资基金监督管理暂行办法》（证监会令第105号）第二十三条第九项规定。三、利用基金财产为本人或者投资者以外的人牟取利益，违反了《私募投资基金监督管理暂行办法》第二十三条第三项规定。根据《私募投资基金监督管理暂行办法》第三十三条的规定，现决定对你公司采取出具警示函的监督管理措施。你公司应当加强相关法律法规的学习，强化人员合规守法意识，采取切实有效措施依法合规经营。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定之日起6个月内向有管辖权的人民法院提起诉讼。复议和诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00005007|行政监管措施|关于对上海双城私募基金管理有限公司采取出具警示函措施的决定|沪证监决〔2024〕191号|上海双城私募基金管理有限公司：经查，你公司（上海双城私募基金管理有限公司，统一社会信用代码：91310109395619456D）在开展私募基金业务中，未及时在中国证券投资基金业协会信息报送平台上填报并更新管理人有关信息，违反了《私募投资基金监督管理暂行办法》（证监会令第105号）第二十五条第一款的规定。根据《私募投资基金监督管理暂行办法》第三十三条的规定，现决定对你公司采取出具警示函的监督管理措施。你公司应当加强相关法律法规的学习，强化人员合规守法意识，采取切实有效措施依法合规经营。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定之日起6个月内向有管辖权的人民法院提起诉讼。复议和诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004835|行政监管措施|关于对上海龙宇数据股份有限公司采取责令改正措施的决定|沪证监决〔2024〕175号|上海龙宇数据股份有限公司：2023年8月，我局对你公司进行现场检查。经查，你公司（统一社会信用代码：91310000630723959H）存在以下问题：2022年及2023年上半年，你公司存在大额关联交易未履行审议程序且未披露、部分贸易业务无商业实质的情形，导致你公司2022年年报、2023年半年报存在虚假记载。上述行为违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款、第二十二条第一款及第二款第一项、《证券法》第八十条第一款及第二款第三项的规定。根据《上市公司信息披露管理办法》（证监会令第182号）第五十二条第一项的规定，我局决定对你公司采取责令改正的监督管理措施。你公司应强化依法合规意识，切实做好信息披露工作，规范运作，严禁通过关联交易形成资金占用。你公司应当在收到本决定书之日起30日内向我局提交书面整改报告。下一步，我局将根据正在开展的专项核查情况决定是否采取进一步措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004911|行政监管措施|关于对科大智能科技股份有限公司采取出具警示函措施的决定|沪证监决〔2024〕192号|科大智能科技股份有限公司：经查，你公司（统一社会信用代码：9131000074494301X3）于2024年1月30日披露2023年度业绩预告，预计2023年归属于上市公司股东的净利润（以下简称“净利润”）为亏损9,000万元至11,000万元，扣除非经常性损益后的净利润（以下简称“扣非净利润”）为亏损11,500万元至13,500万元。你公司披露的2023年年度报告显示，公司2023年度净利润为亏损12,782.99万元，扣非净利润为亏损15,760.61万元。业绩预告披露数据与年度报告数据差异较大，且年度报告数据超出业绩预告披露的范围。你公司2023年度业绩预告信息披露不准确，违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款的规定。根据《上市公司信息披露管理办法》第五十二条第三项的规定，我局决定对你公司采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004910|行政监管措施|关于对黄明松采取出具警示函措施的决定|沪证监决〔2024〕193号|黄明松：经查，科大智能科技股份有限公司（以下简称“科大智能”或“公司”）于2024年1月30日披露2023年度业绩预告，预计2023年归属于上市公司股东的净利润（以下简称净利润）为亏损9,000万元至11,000万元，扣除非经常性损益后的净利润（以下简称扣非净利润）为亏损11,500万元至13,500万元。公司披露的2023年年度报告显示，公司2023年度净利润为亏损12,782.99万元，扣非净利润为亏损15,760.61万元。业绩预告披露数据与年度报告数据差异较大，且年度报告数据超出业绩预告披露的范围。科大智能2023年度业绩预告信息披露不准确，违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款的规定。你作为公司董事长，对上述违规行为负有主要责任，违反了《信息披露管理办法》第四条的相关规定。根据《信息披露管理办法》第五十一条、第五十二条第三项的规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004909|行政监管措施|关于对穆峻柏采取出具警示函措施的决定|沪证监决〔2024〕194号|穆峻柏：经查，科大智能科技股份有限公司（以下简称“科大智能”或“公司”）于2024年1月30日披露2023年度业绩预告，预计2023年归属于上市公司股东的净利润（以下简称净利润）为亏损9,000万元至11,000万元，扣除非经常性损益后的净利润（以下简称扣非净利润）为亏损11,500万元至13,500万元。公司披露的2023年年度报告显示，公司2023年度净利润为亏损12,782.99万元，扣非净利润为亏损15,760.61万元。业绩预告披露数据与年度报告数据差异较大，且年度报告数据超出业绩预告披露的范围。科大智能2023年度业绩预告信息披露不准确，违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款的规定。你作为公司财务总监、董事会秘书，对上述违规行为负有主要责任，违反了《信息披露管理办法》第四条的相关规定。根据《信息披露管理办法》第五十一条、第五十二条第三项的规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00005068|行政监管措施|关于对寻娅采取出具警示函措施的决定|沪证监决〔2024〕195号|寻娅：经查，你在招商证券股份有限公司上海肇嘉浜路证券营业部任职期间，存在与客户约定分享投资收益的情形。上述行为不符合《证券经纪人管理暂行规定》（证监会公告〔2020〕20号）第十二条第三项和第二十六条第一款的规定，违反了《公开募集证券投资基金销售机构监督管理办法》（证监会令第175号）第二十四条第二项、《证券公司和证券投资基金管理公司合规管理办法》（证监会令第133号，经证监会令第166号修正，以下简称《合规管理办法》）第十条第一款的规定。根据《合规管理办法》第三十二条第一款的规定，我局决定对你采取出具警示函的行政监管措施。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
2024-04-29|上海局|bm56000001/2024-00004888|行政监管措施|关于对海顺证券投资咨询有限公司上海分公司采取责令改正并暂停新增客户监督管理措施的决定|沪证监决〔2024〕196号|海顺证券投资咨询有限公司上海分公司：经查，你单位（统一社会信用代码：91310230342394580A）在开展证券投资顾问业务过程中，存在以下违规行为：一、营销宣传存在误导性表述，不符合《证券投资顾问业务暂行规定》（证监会公告〔2010〕27号，经证监会公告〔2020〕20号及66号修订，以下简称《暂行规定》）第二十四条的规定。二、个别向投资者提供投资顾问服务的员工未在中国证券业协会注册登记为证券投资顾问，不符合《暂行规定》第七条的规定。三、投资顾问向客户提供的投资建议未注明投资顾问姓名及登记编码等信息，未提示潜在的投资风险，不符合《暂行规定》第十二条第一款第二项、第十九条的规定。同时，我局于2023年1月31日对你单位就相同问题采取责令改正行政监管措施，你单位并未切实整改。为防范风险扩大，我局决定根据《暂行规定》第三十二条的规定，对你单位采取责令改正并暂停新增客户3个月的监督管理措施，责令你单位在收到本决定之日起暂停新增客户3个月。你单位应在收到本决定之日起，立即开展全面整改工作，严格落实相关法律、行政法规和中国证监会规定的要求，完善内部控制，切实提高合规管理水平。在暂停新增客户期间，你单位应当每月向我局提交书面整改报告。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2024年4月29日|2024-12-02 09:14:33
